source,target,weight,distance
43,92,0.3537652989439722,0.6462347010560279
13,17,0.35368322857363904,0.6463167714263609
12,43,0.3525548451430258,0.6474451548569742
64,101,0.3496805379386147,0.6503194620613852
102,110,0.3495036493213053,0.6504963506786947
70,114,0.3494900978496318,0.6505099021503682
35,70,0.3494151128833937,0.6505848871166062
17,114,0.34851390561685697,0.6514860943831431
80,121,0.3475522426091258,0.6524477573908742
38,99,0.34703496953656443,0.6529650304634356
110,116,0.3467625404836596,0.6532374595163404
55,108,0.34504118353872265,0.6549588164612774
101,114,0.34497618320433265,0.6550238167956673
105,113,0.34456792059717695,0.655432079402823
41,120,0.3442054681055501,0.6557945318944499
31,41,0.3441247528835546,0.6558752471164454
35,92,0.3440930056658975,0.6559069943341025
53,99,0.3435377956421563,0.6564622043578436
20,46,0.3419866390512378,0.6580133609487622
57,117,0.3416400553576228,0.6583599446423771
64,92,0.34142204404872084,0.6585779559512792
38,66,0.3399348158244247,0.6600651841755754
37,58,0.33963904099567266,0.6603609590043273
69,106,0.33838520092871816,0.6616147990712818
92,108,0.3331000855148646,0.6668999144851354
63,92,0.3292880055584261,0.6707119944415739
108,126,0.3277353993840147,0.6722646006159854
74,118,0.3267205605266214,0.6732794394733785
40,101,0.32631878169509926,0.6736812183049008
26,105,0.3249238076625168,0.6750761923374833
17,32,0.32386357125409987,0.6761364287459002
46,116,0.32311844146374114,0.6768815585362589
31,101,0.3228123603865553,0.6771876396134446
13,104,0.3223937221047034,0.6776062778952966
86,104,0.3223742451492938,0.6776257548507062
16,84,0.3211424412500289,0.6788575587499711
63,104,0.3208404174611118,0.6791595825388882
11,35,0.3205832033699469,0.679416796630053
31,116,0.3196270486717827,0.6803729513282173
59,108,0.3191989698534754,0.6808010301465246
65,115,0.31872392296185653,0.6812760770381434
67,125,0.318544402130763,0.6814555978692369
26,43,0.31852552998937583,0.6814744700106241
40,111,0.3163085646814733,0.6836914353185267
49,63,0.3116067599421029,0.6883932400578971
48,115,0.31146435256661953,0.6885356474333805
40,42,0.31145707858681215,0.6885429214131878
65,93,0.31043555092953284,0.6895644490704671
38,108,0.30933733236983535,0.6906626676301646
31,104,0.3092863656390599,0.6907136343609401
114,115,0.3092649075989229,0.6907350924010771
81,114,0.306056551831453,0.6939434481685469
37,52,0.3053591622562987,0.6946408377437012
40,59,0.30397791046118094,0.696022089538819
46,125,0.2995285403131865,0.7004714596868136
40,56,0.2960831744537135,0.7039168255462864
18,43,0.29430596062514647,0.7056940393748535
43,97,0.29408481912735956,0.7059151808726405
43,114,0.2870306990370474,0.7129693009629525
14,22,0.2865055633152867,0.7134944366847134
20,40,0.27975050514219363,0.7202494948578064
29,43,0.2782355790690465,0.7217644209309535
38,94,0.2750735483985732,0.7249264516014269
29,48,0.2703155386342267,0.7296844613657734
43,120,0.2662908547039861,0.7337091452960138
69,101,0.25736695115912706,0.742633048840873
48,52,0.24623553282227695,0.753764467177723
