source,target,weight,distance
32,50,0.4683043745417879,0.5316956254582121
18,80,0.46641803044424207,0.533581969555758
48,114,0.4660494096347885,0.5339505903652115
19,117,0.4655499830191099,0.5344500169808901
12,121,0.46511506053122614,0.5348849394687738
94,102,0.46369701116802764,0.5363029888319724
102,110,0.46369701116802764,0.5363029888319724
41,102,0.46369701116802764,0.5363029888319724
106,120,0.4602270382518114,0.5397729617481886
20,111,0.4588607990645649,0.5411392009354351
52,63,0.4588550483553863,0.5411449516446136
103,105,0.45862373449939114,0.5413762655006089
80,93,0.45790183145761304,0.5420981685423869
48,59,0.457822631318802,0.5421773686811979
36,125,0.45737927898739367,0.5426207210126064
80,109,0.45540170447883005,0.5445982955211699
31,45,0.4548935947409699,0.5451064052590301
72,105,0.45477808689138505,0.5452219131086149
14,91,0.4535359596969626,0.5464640403030374
14,50,0.4535359596969626,0.5464640403030374
43,85,0.45267338034247384,0.5473266196575262
49,61,0.44921313766073684,0.5507868623392631
52,90,0.4479686171142832,0.5520313828857168
52,94,0.4479686171142832,0.5520313828857168
52,110,0.4479686171142832,0.5520313828857168
52,126,0.4479686171142832,0.5520313828857168
41,52,0.4479686171142832,0.5520313828857168
32,84,0.4470936557133708,0.5529063442866292
54,125,0.44663896488169524,0.5533610351183047
59,83,0.4466032453189808,0.5533967546810192
62,69,0.4465202838749962,0.5534797161250038
37,55,0.4458946593310456,0.5541053406689544
14,104,0.4455599931790992,0.5544400068209008
50,82,0.4422921025859727,0.5577078974140273
82,91,0.4422921025859726,0.5577078974140274
35,42,0.4408336960465964,0.5591663039534036
18,22,0.44072240489421877,0.5592775951057812
80,86,0.4404166902414104,0.5595833097585896
83,109,0.4373843523328887,0.5626156476671114
45,85,0.4366707900960412,0.5633292099039588
48,97,0.43626413360088756,0.5637358663991124
63,65,0.43551185579453455,0.5644881442054654
64,86,0.4339613890518953,0.5660386109481047
53,65,0.4336292957445777,0.5663707042554222
26,70,0.43350141871133413,0.5664985812886658
22,93,0.43259336733684267,0.5674066326631573
24,67,0.4322276955283455,0.5677723044716545
97,104,0.4316882003182557,0.5683117996817443
69,99,0.4311638020369328,0.5688361979630672
16,62,0.4310328309568936,0.5689671690431064
14,32,0.4308265690728268,0.5691734309271732
12,104,0.4305702613472029,0.5694297386527971
70,80,0.4300637861427513,0.5699362138572487
22,52,0.42897429856183955,0.5710257014381604
56,82,0.4286008819540171,0.571399118045983
14,43,0.42840150403725946,0.5715984959627405
61,108,0.42799058633819126,0.5720094136618088
80,99,0.427754835553251,0.572245164446749
19,121,0.42719455527043565,0.5728054447295643
43,45,0.42451804278421895,0.575481957215781
45,105,0.4244305903225509,0.5755694096774491
24,65,0.4228294760884845,0.5771705239115155
108,119,0.422328008312166,0.577671991687834
53,64,0.4213071952465272,0.5786928047534727
80,106,0.4207440654923276,0.5792559345076724
103,104,0.4207027080601989,0.5792972919398012
40,109,0.42020464434103166,0.5797953556589683
58,97,0.41920849583393327,0.5807915041660667
37,92,0.4176786953466239,0.5823213046533762
11,36,0.4162608602811191,0.5837391397188809
17,57,0.41535023496405205,0.5846497650359479
46,48,0.41439837563174153,0.5856016243682585
72,108,0.41261724251771775,0.5873827574822823
14,57,0.41201999791014393,0.587980002089856
24,85,0.41139370260189456,0.5886062973981054
42,50,0.40908573317838465,0.5909142668216154
42,91,0.4090857331783846,0.5909142668216154
14,103,0.4084968344130496,0.5915031655869504
97,117,0.40723087751150105,0.592769122488499
11,37,0.40620607910681006,0.5937939208931899
11,74,0.404521763837323,0.5954782361626769
53,61,0.4044440154687581,0.5955559845312419
40,121,0.40419757584187116,0.5958024241581288
67,84,0.4021288371869005,0.5978711628130995
17,54,0.4018605727341422,0.5981394272658578
55,95,0.40118966703110653,0.5988103329688934
95,106,0.3995160994489896,0.6004839005510104
41,111,0.39922005125692545,0.6007799487430745
110,111,0.39922005125692545,0.6007799487430745
94,111,0.39922005125692545,0.6007799487430745
111,126,0.3992200512569253,0.6007799487430747
90,111,0.3992200512569253,0.6007799487430747
35,118,0.39892476800311677,0.6010752319968833
82,104,0.3984995064928424,0.6015004935071576
55,61,0.3982001876411822,0.6017998123588177
49,97,0.39792680564056643,0.6020731943594335
26,53,0.3977022702800306,0.6022977297199694
31,59,0.39731245409193344,0.6026875459080665
46,74,0.39700178639822137,0.6029982136017786
104,105,0.3964972005979751,0.6035027994020249
109,119,0.39639716238261935,0.6036028376173806
46,81,0.39571741230996804,0.604282587690032
21,46,0.39571741230996804,0.604282587690032
53,102,0.39318466358395954,0.6068153364160405
55,85,0.39193565298121774,0.6080643470187823
92,105,0.39053601727359544,0.6094639827264046
82,105,0.39047449212397634,0.6095255078760237
53,59,0.38965406671468267,0.6103459332853174
18,109,0.3895436896162713,0.6104563103837287
16,24,0.38953414323578395,0.610465856764216
93,111,0.38899890116675395,0.611001098833246
13,19,0.38850623933427164,0.6114937606657284
18,70,0.3880843019487979,0.6119156980512022
61,65,0.38790732665733074,0.6120926733426693
29,108,0.38733192817052087,0.6126680718294791
20,101,0.387322537017853,0.612677462982147
70,106,0.38615479877390824,0.6138452012260918
24,49,0.3849534661615856,0.6150465338384143
61,85,0.384562317620805,0.6154376823791949
20,65,0.3834309852688337,0.6165690147311663
42,114,0.3831323099745586,0.6168676900254414
61,64,0.3823659696098447,0.6176340303901553
64,109,0.3812519413159034,0.6187480586840965
31,67,0.3811750106728735,0.6188249893271265
63,126,0.37970613853594815,0.6202938614640519
63,90,0.37970613853594815,0.6202938614640519
63,94,0.37970613853594803,0.620293861464052
41,63,0.37970613853594803,0.620293861464052
18,69,0.37829443075595653,0.6217055692440434
120,125,0.37735183125718313,0.6226481687428169
72,121,0.37701344701997574,0.6229865529800243
63,93,0.37690042542338625,0.6230995745766137
32,58,0.37677674833541946,0.6232232516645806
20,61,0.3766010964042644,0.6233989035957356
55,70,0.3765113394302172,0.6234886605697828
58,117,0.37616512994270873,0.6238348700572913
45,70,0.37516920165059114,0.6248307983494088
106,119,0.37467496005751144,0.6253250399424886
16,69,0.37455072875365886,0.6254492712463411
61,109,0.37415704807351696,0.625842951926483
42,92,0.37397460401645083,0.6260253959835491
58,104,0.3735581647426049,0.626441835257395
17,45,0.37289577338435503,0.627104226615645
59,119,0.3726787326849217,0.6273212673150783
72,90,0.3715409508483829,0.6284590491516171
72,126,0.3715409508483829,0.6284590491516171
58,113,0.37087104603838256,0.6291289539616174
52,113,0.3696736827255588,0.6303263172744412
29,83,0.3695986150107004,0.6304013849892995
63,115,0.36925419267828685,0.6307458073217131
11,29,0.3676858696866908,0.6323141303133092
13,74,0.3673454093520863,0.6326545906479137
13,120,0.36677924538548007,0.6332207546145199
13,20,0.36531140683395147,0.6346885931660485
20,64,0.36508033270089424,0.6349196672991058
11,92,0.36383714764797376,0.6361628523520262
59,74,0.36318010544547563,0.6368198945545244
64,115,0.3624639333816392,0.6375360666183608
20,63,0.36136309468601524,0.6386369053139848
54,106,0.36077221311036345,0.6392277868896366
93,95,0.3596087494898115,0.6403912505101885
83,93,0.35894914275067125,0.6410508572493288
12,19,0.35841011604478146,0.6415898839552185
70,104,0.3579046268805113,0.6420953731194887
89,115,0.3560511163546095,0.6439488836453905
49,89,0.35522593135099545,0.6447740686490046
13,89,0.3551095976025129,0.6448904023974871
38,54,0.35496598333591795,0.645034016664082
65,80,0.35492776626057304,0.645072233739427
49,55,0.35489891634438786,0.6451010836556121
58,118,0.35286048650664936,0.6471395134933506
29,64,0.35281668597538135,0.6471833140246186
24,38,0.35244099731180556,0.6475590026881944
50,121,0.35174810937027484,0.6482518906297252
91,121,0.35174810937027484,0.6482518906297252
56,80,0.35124994487393724,0.6487500551260628
43,113,0.35119729210990763,0.6488027078900924
53,115,0.35047541766681184,0.6495245823331881
93,102,0.35040890006086367,0.6495910999391363
37,85,0.3493367512106137,0.6506632487893863
49,104,0.3481744966327659,0.6518255033672341
83,90,0.3474583280079355,0.6525416719920645
84,116,0.34628159861830315,0.6537184013816968
38,114,0.34613571285921,0.65386428714079
40,65,0.3460438650280284,0.6539561349719716
36,64,0.34497106589912324,0.6550289341008768
36,45,0.3447533420238101,0.65524665797619
26,84,0.3445244141503486,0.6554755858496514
36,84,0.3442270953814426,0.6557729046185574
31,38,0.3437607089945766,0.6562392910054233
92,97,0.3427872387052754,0.6572127612947246
43,117,0.3427312763848492,0.6572687236151509
93,106,0.34098227671195763,0.6590177232880423
19,58,0.340341939172966,0.6596580608270339
36,67,0.33974810130017846,0.6602518986998216
58,114,0.33923910185130796,0.6607608981486921
24,86,0.3389801249123119,0.6610198750876881
21,93,0.33874398904673764,0.6612560109532624
48,113,0.33855726823467797,0.661442731765322
22,46,0.3383475151291315,0.6616524848708685
43,70,0.3383448892821294,0.6616551107178705
18,57,0.33816149865104306,0.6618385013489569
45,82,0.33639753159203056,0.6636024684079694
65,116,0.3360004964734067,0.6639995035265933
43,69,0.33453287943532656,0.6654671205646734
11,115,0.3325915334450823,0.6674084665549177
81,99,0.33158558352915957,0.6684144164708404
21,99,0.33158558352915957,0.6684144164708404
26,56,0.33146781091119587,0.6685321890888041
59,125,0.33096244983418116,0.6690375501658188
13,52,0.3291712374694778,0.6708287625305223
102,116,0.32674055527610596,0.673259444723894
101,111,0.32479368752605986,0.6752063124739401
64,114,0.32171629770604243,0.6782837022939576
59,101,0.3211727342237974,0.6788272657762027
11,55,0.3210949146000225,0.6789050853999775
26,102,0.31865733132820384,0.6813426686717962
36,37,0.3173978505704716,0.6826021494295285
31,106,0.3164839443105339,0.6835160556894662
59,86,0.31531873782189884,0.6846812621781011
56,72,0.313664364037076,0.686335635962924
16,80,0.313379753612216,0.686620246387784
93,115,0.31269829088162193,0.6873017091183781
16,99,0.31184696866956496,0.688153031330435
11,113,0.3117324430944752,0.6882675569055248
19,49,0.3110157123905394,0.6889842876094606
56,90,0.31080352339180656,0.6891964766081935
41,56,0.31080352339180656,0.6891964766081935
56,94,0.31080352339180656,0.6891964766081935
11,12,0.31066003061036573,0.6893399693896343
36,115,0.3096838730036237,0.6903161269963762
13,48,0.30893440396281463,0.6910655960371854
24,116,0.3067217699244751,0.6932782300755249
26,113,0.3013627133116387,0.6986372866883612
20,52,0.3009054067142483,0.6990945932857517
31,121,0.3006860590165043,0.6993139409834956
115,116,0.29871376728985966,0.7012862327101403
26,120,0.297873372651158,0.702126627348842
29,62,0.29204301367387603,0.7079569863261239
106,109,0.2892238835038009,0.7107761164961991
52,97,0.2830225989774814,0.7169774010225186
46,117,0.27548910085697315,0.7245108991430269
13,118,0.2753581844355205,0.7246418155644795
89,97,0.2730586613151196,0.7269413386848804
69,97,0.2702893449117187,0.7297106550882813
93,120,0.26719158273808563,0.7328084172619144
46,120,0.2576368756224512,0.7423631243775488
20,120,0.23927400752351619,0.7607259924764838
106,118,0.2373360255625085,0.7626639744374915
37,118,0.23290621931269326,0.7670937806873067
64,118,0.21975164249763407,0.780248357502366
