source,target,weight,distance
13,114,0.3839443597664385,0.6160556402335615
20,31,0.38341040314738534,0.6165895968526147
121,125,0.3824240918705779,0.6175759081294221
32,48,0.38183114489121667,0.6181688551087834
56,116,0.3814707566532944,0.6185292433467056
38,42,0.3811417900752918,0.6188582099247082
52,69,0.3809594569962638,0.6190405430037362
53,70,0.38066117822912254,0.6193388217708775
81,85,0.3798488198964728,0.6201511801035272
61,109,0.37973612291223724,0.6202638770877628
37,67,0.3779657605945438,0.6220342394054562
32,118,0.37746173012965617,0.6225382698703439
118,126,0.37649825213425275,0.6235017478657472
50,59,0.3758154289118762,0.6241845710881238
58,97,0.3756664652559047,0.6243335347440953
17,74,0.37558583333476103,0.624414166665239
24,93,0.37501359563715136,0.6249864043628486
18,69,0.37474193165769704,0.625258068342303
26,102,0.3742882941716568,0.6257117058283432
67,120,0.3737059412142787,0.6262940587857213
32,57,0.371710514364872,0.628289485635128
64,99,0.3716077645084062,0.6283922354915938
14,64,0.3716077645084062,0.6283922354915938
113,126,0.3715619431745231,0.6284380568254768
45,119,0.37142023463212814,0.6285797653678719
19,50,0.3712801317250935,0.6287198682749064
57,118,0.3711082529475941,0.6288917470524059
65,101,0.37099563739994834,0.6290043626000517
38,55,0.3708980690937911,0.6291019309062089
69,121,0.3694897473581226,0.6305102526418773
55,92,0.3694642041392586,0.6305357958607414
55,85,0.368894248533299,0.631105751466701
26,63,0.3680486415739229,0.6319513584260771
85,119,0.36781923249373333,0.6321807675062667
49,63,0.36723148195484,0.63276851804516
66,72,0.3667707805285311,0.6332292194714688
13,121,0.36509366029308465,0.6349063397069153
32,83,0.36484823927269794,0.6351517607273021
13,106,0.3642861888578763,0.6357138111421237
40,113,0.36370228343085215,0.6362977165691479
80,104,0.3637021908052213,0.6362978091947786
16,52,0.36368671215655957,0.6363132878434404
83,126,0.36355351162338956,0.6364464883766104
12,55,0.36348872235868956,0.6365112776413104
43,58,0.3622014801051807,0.6377985198948193
36,46,0.36215576148501133,0.6378442385149887
12,83,0.36212381196906096,0.637876188030939
57,64,0.3616696621452051,0.6383303378547949
21,61,0.36091769786055056,0.6390823021394494
14,24,0.3606726874683555,0.6393273125316445
24,99,0.3606726874683555,0.6393273125316445
63,80,0.3606605246675421,0.6393394753324579
21,80,0.3594562603668123,0.6405437396331877
54,80,0.3594562603668123,0.6405437396331877
29,80,0.3594562603668123,0.6405437396331877
80,82,0.3594562603668123,0.6405437396331877
70,116,0.35691907596354483,0.6430809240364552
24,92,0.355453921855825,0.644546078144175
64,93,0.35543063802878305,0.644569361971217
35,62,0.35334608698730824,0.6466539130126918
67,85,0.3532479386896078,0.6467520613103922
16,69,0.3528798015579309,0.6471201984420691
53,114,0.35287313674004506,0.6471268632599549
74,102,0.35132526924809476,0.6486747307519052
17,102,0.34996591403512023,0.6500340859648798
17,53,0.3496968100326531,0.6503031899673468
45,55,0.3477009912807121,0.6522990087192879
117,121,0.34680478309925317,0.6531952169007469
35,58,0.3465700242064128,0.6534299757935872
58,103,0.3463372967610655,0.6536627032389345
11,24,0.3449450744603218,0.6550549255396783
80,83,0.34461015797216915,0.6553898420278308
43,50,0.34420352626998196,0.655796473730018
17,45,0.34326016510003404,0.656739834899966
35,69,0.3427858631611327,0.6572141368388673
19,113,0.3422613770937923,0.6577386229062077
36,101,0.34150356807256416,0.6584964319274358
11,61,0.3413395131921641,0.6586604868078358
19,95,0.3408546760949625,0.6591453239050376
48,80,0.33820270413407383,0.6617972958659262
53,55,0.33771142606588667,0.6622885739341133
52,89,0.33701763311867455,0.6629823668813255
16,66,0.3367728179880804,0.6632271820119195
32,104,0.3367313745002533,0.6632686254997466
104,126,0.3351994487563555,0.6648005512436446
18,106,0.33414747358432956,0.6658525264156705
52,101,0.33250905446455936,0.6674909455354406
117,126,0.330875765977572,0.6691242340224279
92,120,0.3298693010644489,0.6701306989355511
32,36,0.32972515308778894,0.6702748469122111
57,103,0.3293512641904124,0.6706487358095876
45,65,0.32906250345675636,0.6709374965432436
11,36,0.32752897445426443,0.6724710255457356
80,89,0.3268901091463902,0.6731098908536097
57,80,0.32681406847399996,0.673185931526
17,40,0.3258758302420904,0.6741241697579097
22,95,0.3253799540567623,0.6746200459432377
117,120,0.32458850349316365,0.6754114965068363
58,74,0.3236009746391605,0.6763990253608395
50,103,0.3234095472623266,0.6765904527376734
11,52,0.3226125703870703,0.6773874296129296
21,41,0.3215897429892576,0.6784102570107424
53,61,0.3185943528542455,0.6814056471457546
58,95,0.31697613506674244,0.6830238649332576
97,113,0.31607361407354106,0.6839263859264589
48,49,0.3159008694573154,0.6840991305426847
31,74,0.3117037577110735,0.6882962422889265
32,56,0.31029766822474103,0.689702331775259
32,126,0.3099119668675546,0.6900880331324454
52,95,0.30898993904411176,0.6910100609558882
64,106,0.3083058032286937,0.6916941967713063
49,57,0.3075159878156143,0.6924840121843857
83,118,0.30659018270349053,0.6934098172965095
35,125,0.30422082702305264,0.6957791729769474
58,72,0.30392611177023154,0.6960738882297685
50,117,0.3032913937098302,0.6967086062901697
36,41,0.3030768168863108,0.6969231831136893
36,105,0.30266552755896337,0.6973344724410366
55,116,0.30077085869074593,0.6992291413092541
36,49,0.2996750901870494,0.7003249098129506
56,102,0.2980286384747462,0.7019713615252539
11,56,0.29610328613726755,0.7038967138627324
36,53,0.29525426824240175,0.7047457317575982
58,102,0.2945302638509595,0.7054697361490405
20,50,0.2902687515225569,0.7097312484774432
85,89,0.2895223823525331,0.710477617647467
114,125,0.28910168172931827,0.7108983182706817
48,72,0.287753531588341,0.712246468411659
81,125,0.2876274610967688,0.7123725389032312
38,95,0.2826663439037266,0.7173336560962734
42,50,0.2782650031402893,0.7217349968597107
99,115,0.2757529918753351,0.7242470081246649
14,115,0.2757529918753351,0.7242470081246649
95,102,0.26689173236794833,0.7331082676320517
119,125,0.26580398416914547,0.7341960158308545
42,48,0.250093055771353,0.749906944228647
