source,target,weight,distance
50,90,0.9536189093255095,0.04638109067449048
94,110,0.8905768944178567,0.1094231055821433
13,38,0.8837089813687573,0.11629101863124269
90,95,0.8601618611268643,0.13983813887313568
111,119,0.8300784866972081,0.16992151330279193
41,52,0.8105331443342783,0.18946685566572175
37,95,0.7951182810279925,0.20488171897200746
80,84,0.7919557746910462,0.20804422530895383
72,94,0.7873152919974431,0.2126847080025569
61,104,0.7842939540486815,0.21570604595131848
42,119,0.7775908177738371,0.2224091822261629
16,106,0.7733403069194755,0.22665969308052447
119,125,0.7641439642001709,0.23585603579982906
17,36,0.7635820436246021,0.23641795637539786
108,119,0.7593579442391072,0.24064205576089281
37,90,0.7451219877944709,0.2548780122055291
26,97,0.7427909214053118,0.2572090785946882
86,104,0.7419609255228762,0.2580390744771238
50,95,0.7401290279158446,0.25987097208415544
62,84,0.739112836091292,0.26088716390870803
14,48,0.7389140822102229,0.2610859177897771
95,114,0.7344104553690545,0.26558954463094553
38,110,0.7222727440982432,0.27772725590175684
62,80,0.721572915611623,0.27842708438837704
57,74,0.7207824928922237,0.27921750710777626
13,110,0.7206495753144352,0.2793504246855648
42,111,0.7203106767909472,0.2796893232090528
48,99,0.718197175380289,0.28180282461971096
108,111,0.7140542484719848,0.28594575152801516
90,114,0.7135784255269128,0.28642157447308725
83,90,0.7122395186849967,0.2877604813150033
38,74,0.7030541086673401,0.2969458913326599
83,114,0.7002300952067538,0.29976990479324617
50,83,0.6992675166681808,0.30073248333181923
14,120,0.6935872857922983,0.30641271420770166
82,91,0.6927882828436489,0.3072117171563511
42,108,0.6878409259165208,0.3121590740834792
21,116,0.6868280205350882,0.3131719794649118
49,86,0.6860056728377177,0.31399432716228226
66,70,0.6853569976953984,0.3146430023046016
17,40,0.683928878078668,0.316071121921332
49,105,0.6834451864029464,0.3165548135970536
102,117,0.6802502937920684,0.31974970620793164
36,82,0.6792899117481446,0.32071008825185543
18,125,0.6791847045681607,0.3208152954318393
102,125,0.6787231859850029,0.3212768140149971
42,82,0.6784620908524528,0.3215379091475472
63,82,0.6762966755667049,0.3237033244332951
94,105,0.6757573348713513,0.32424266512864874
16,66,0.672308847466213,0.327691152533787
40,48,0.6645479963544144,0.3354520036455856
45,46,0.6622432734343896,0.3377567265656104
40,111,0.6610427698784572,0.3389572301215428
19,114,0.6563736563799606,0.3436263436200394
104,121,0.6562412467135577,0.34375875328644234
111,125,0.6553662567464716,0.34463374325352836
38,104,0.6553023083330941,0.3446976916669059
40,42,0.6542230335644159,0.3457769664355841
81,105,0.6504444080831769,0.34955559191682306
38,67,0.6498109929982531,0.35018900700174693
29,113,0.6487090562098125,0.35129094379018755
102,119,0.6463447419517374,0.3536552580482626
35,61,0.6441722147335295,0.3558277852664705
66,94,0.6430220902050107,0.35697790979498933
36,40,0.6424995442185819,0.3575004557814181
61,97,0.638677707423304,0.361322292576696
35,90,0.6373775351390986,0.36262246486090144
58,69,0.6361721295525561,0.3638278704474439
41,53,0.6349689781028943,0.3650310218971057
91,119,0.6341964114216532,0.3658035885783468
18,119,0.6337032533307287,0.36629674666927126
101,111,0.6323861619512475,0.3676138380487525
40,82,0.6323039072173111,0.3676960927826889
58,84,0.6321035030122792,0.36789649698772076
20,24,0.6305699421579948,0.3694300578420052
63,99,0.6281458236934672,0.37185417630653284
105,110,0.6268593503240922,0.37314064967590777
69,117,0.6254069906768166,0.3745930093231834
42,91,0.6236249675863965,0.3763750324136035
62,102,0.6230750606865798,0.3769249393134202
94,97,0.6224026663684703,0.3775973336315297
40,63,0.619284679228914,0.38071532077108605
