respondent,11,12,13,14,16,17,18,19,20,21,22,24,26,29,31,32,35,36,37,38,40,41,42,43,45,46,48,49,50,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,69,70,72,74,79,80,81,82,83,84,85,86,89,90,91,92,93,94,95,97,99,101,102,103,104,105,106,108,109,110,111,113,114,115,116,117,118,119,120,121,123,125,126
11,0.9999999999999997,0.18756396080430104,0.014128213552786425,0.11102635957512368,-0.11585501872111734,-0.21874015536194918,-0.12670252088348263,-0.003573265903657889,-0.17739244995479808,-0.012905472045314385,0.007939673858853101,0.348875097088381,-0.14265335783373734,-0.12292297997271909,0.10497261306099114,0.04418938830817083,-0.057959335587318216,0.14233718438596188,-0.06860950744084031,0.21122636187924612,-0.18471474577081415,-0.0629433982461491,0.057520000848240174,-0.2595455593115108,0.06029094959384121,0.12212884982910775,-0.15874077750018808,-0.043620103067512225,0.04457981398528022,0.17230826318965162,-0.14994299643613312,-0.12100646279192423,-0.04519642829638652,0.030416878804386576,-0.15100398699118306,-0.03971513678223109,0.015222493468218943,-0.07526691974752693,-0.20210560858130558,0.13403968916392278,-0.061542226635637014,0.11184522310795719,-0.11077465103164186,0.06317909563946884,0.028135666574285897,0.2379291919739331,0.14559874847995147,0.08763501009738012,-0.13336267016723374,-0.14884594711109145,-0.13480567133882826,-0.1630812892395548,-0.1797512828792839,-0.27380610152945056,0.04694769686679119,0.029053331596571298,-0.15902886721506415,0.0922552299352765,0.16187269063573734,0.11314801783966201,-0.11566060470466602,0.10597155973475232,-0.15905055050201367,-0.1158297534066771,0.0054290927970826195,0.22286283706778032,-0.17966769412884906,0.08058624955508686,0.025173182995700545,0.12147705311480099,0.11118030786939391,-0.0797013480815892,-0.09976044991513734,-0.08906667125319291,0.05746886345091624,0.31920888792243074,-0.10369455128914952,0.20540149197149268,-0.03315131169308929,0.0028842348075677165,-0.2960113585226025,-0.010009625962641376,-0.2062881054678019,0.3432904881137212,0.026814505538951844,0.12080900238556005,0.21859781874749395
12,0.18756396080430104,1.0000000000000004,0.042803945934633804,-0.07687572910855797,-0.05837387843524125,-0.19109027618353344,-0.11347546580426804,0.3210725157168059,-0.08015310902261262,0.021356394340452993,0.00884623589883546,-0.01672434614826489,-0.010257875022647108,-0.2990044093066107,0.09238066598239464,-0.26638578313480593,-0.11554076811129659,-0.0682309995150373,-0.13513933870075834,0.23659339338694685,0.09632753157023374,-0.3654597558766915,0.26982217904876166,-0.13221902619167897,0.07028970115662342,-0.07530060487467695,-0.03883215394138465,-0.19636194135549853,-0.1535997273067362,-0.11803323208174277,-0.21856996718157481,-0.0696639975383033,-0.04333303843634233,0.07256984563334377,-0.12345452630422346,-0.10466379716322395,0.17539718994674613,-0.17445976037739472,-0.3535453261351084,0.04249085411702654,0.21594331628515684,0.2508859822520667,-0.08916708205530276,0.2917223926643543,0.1190782728598152,0.14024877494557758,0.3032691930764221,0.0377083032753486,0.039352279745358584,-0.07841494365308828,-0.09324095248969842,-0.2673713593928795,-0.23181983636078216,-0.1294298785640768,-0.0752110963125879,0.03785810464997039,-0.110943981330425,-0.015020186585611524,0.22095013151860665,0.3318866019142204,-0.39381463064814143,0.029682546407591,-0.1625722526413112,-0.07025792491933178,-0.10978302421081415,-0.00020327847915981007,0.005019066354036186,0.11147217945316373,0.03908101210094813,0.08408783235100999,0.23569177414376585,0.20729925094921667,0.08704319240208583,0.05907415742990955,-0.17916726869752805,0.15562136130476237,-0.19308607652453838,0.10928780357366226,0.12026224060229797,-0.19319027577568268,0.11216927979489458,0.05812403868837145,0.10558581482402724,0.20323646726056432,0.342405670987574,-0.21821726280468584,0.015667777345013484
13,0.014128213552786425,0.042803945934633804,0.9999999999999998,-0.08920840852137925,-0.18603056827521144,-0.1816222795523954,-0.04134879511622949,0.25044537468991773,0.06901171253736672,0.02731599344183377,-0.14940399530822357,0.11018338188820226,0.1451203129174132,0.25432088515142015,-0.25027304669557265,-0.10220364762296616,0.0470939921638454,-0.19501500195743432,0.010261052317741676,0.4371796931518405,-0.1537170075468585,-0.10297098597307819,-0.06680715280715982,0.07196843530812239,-0.15676570320981897,0.027852937930385166,-0.08483950914519281,0.07904958608106753,-0.16165380975862914,-0.0983879365041182,-0.20233142117356012,-0.13582838951212353,-0.04391751455381991,0.1777412928991256,-0.16344350775314298,-0.07257568278972255,0.19268630887425778,0.16306712480787922,-0.33354968349829034,-0.3139746916004251,0.07514167050995615,-0.20638781346886376,0.1841934012583079,0.1297070383957569,-0.24736985672213185,-0.030501026610449143,0.05379865971508305,0.16701029226334538,-0.007377367292566897,-0.14156926545449067,0.21575941377758812,-0.2900715233614134,0.008127377958629525,-0.05416165476867796,0.005990574121874068,0.035660432164160184,0.2564737147866312,-0.0641701484479243,-0.11826618845719995,0.09935066269061427,-0.18059380402903558,0.35674453171556003,-0.26963283685883244,0.2005712823865899,-0.18310289518702327,-0.2825740518899283,-0.15192472680010963,-0.07918006770990224,0.2783290537516087,0.23486055556744373,0.009685122768320056,0.001542155431121147,0.016243191554115466,0.3741401418512363,-0.045110301677820645,0.26799415311853375,0.1904514807598558,0.0226629466268758,0.13634589172553382,-0.1849213956504944,-0.23014567635970057,-0.16559669752872963,0.061047340020348416,0.17189485164932955,-0.12401068169100357,0.059396974763598204,-0.023875383217053785
14,0.11102635957512368,-0.07687572910855797,-0.08920840852137925,1.0,0.04120966397597606,0.3885197491700444,0.07228765505164869,-0.03721085415351225,-0.3255796253639557,-0.10108517835981312,0.17264880361712295,-0.12443494036540455,-0.23134061708380338,-0.13080579496218972,0.07564440175926757,0.05134719333973649,-0.14616696859176273,-0.003665991609322664,0.26314050732772004,-0.09863020581152235,0.3492194589848782,-0.1616213516565997,0.0656705625079526,-0.006947960639974381,0.007629942533395877,-0.002379831325230741,0.13769906033727108,-0.058978850014443016,0.05040147424582971,-0.022584206912721578,0.005744396345843743,-0.04646762387025993,0.05467648428340248,-0.22961168927232734,0.13861293075119213,-0.07127333787732104,-0.29035807107686695,-0.08579913240121473,-0.2008524882365404,-0.08085001548754325,-0.07129299305459139,0.25523889826758983,-0.06289853426097289,-0.16215248647942979,-0.1280006999284986,-0.042468777017581116,-0.0533337381601147,0.04322098598894314,-0.02213688508514384,-0.40885739220835204,-0.21644538895345536,0.355122047625161,-0.10137795181207196,-0.083034331730986,0.15855071659656078,-0.017737151293239554,-0.05824921978872822,0.07694954507893181,0.2605314598426463,0.06334879840997758,0.18492851943885216,-0.0760268544920438,0.07170794377268784,-0.15673218990751467,0.47783827487442065,0.0014933671682321836,-0.054040498117464704,0.20515595754634142,-0.13749512584886808,-0.22856784272860617,-0.18426983316419113,0.13842508964147499,-0.09981959687759773,-0.05279910050196053,0.1826656906416355,-0.12195594398814358,-0.14368944050244048,0.09027482259878411,-0.1590753787139845,-0.005700713530399031,-0.20618749101420983,0.12444122455816461,-0.006888178031789233,-0.1974352450541214,0.15041380048886172,0.16530202775875036,-0.1498542119621254
16,-0.11585501872111734,-0.05837387843524125,-0.18603056827521144,0.04120966397597606,1.0000000000000002,-0.1239991307565568,0.004007513427392163,-0.17107210062285705,0.011293650939880646,0.16608175692235713,0.18460258139436286,-0.05224229030669741,0.16623383523910146,-0.18167816332973163,-0.1851593929764852,0.17294634912362888,-0.014237589840892202,-0.17868903785193482,0.1398552174430767,-0.06568276418275569,-0.1169429496127501,0.017143914764756636,-0.29734945796161133,0.023428595035752016,-0.01505382444438988,0.20276017985764513,-0.17689375022881446,0.03610771225599005,0.3134767102880755,0.08324648584047219,0.12695000526846564,-0.007162582648884894,-0.06657589442587163,-0.10859682939503343,0.27160923795536795,-0.06216359690836232,-0.267406757597223,0.1748412968709524,-0.028804962009043127,-0.05523262274588123,0.16743937173763895,0.02420642099484966,0.17730502329809433,-0.04354932693509249,0.0875929779922889,-0.09339048716259717,-0.05473507583697526,0.03719714471528939,-0.24880520809284745,0.02335661891078329,0.15796396561354104,-0.08679484748087003,0.019714086416962578,0.03795217605598431,-0.09560112912382007,0.15460801802418972,-0.0775781581572109,0.14977296608652418,0.11287167956825625,-0.14471446764423068,0.3075780377763779,-0.13755607261684277,0.35074406353975934,0.09936919224715489,0.1803148837307972,-0.03136974857263341,0.008555426806145065,0.10652748916375541,-0.1771244009606323,-0.09047694804120561,0.09864018432142867,-0.28992144262403413,-0.05047701007223252,0.24846962679810405,-0.034473082783548145,-0.07661504582960108,-0.024833254596507932,-0.06484827075872032,0.09020144437858328,-0.1139918408880036,0.010034323556084641,0.06585044709940424,-0.11051242569142511,-0.09204565115096441,0.00011790103362810389,-0.18781662113663933,-0.2843449160196038
17,-0.21874015536194918,-0.19109027618353344,-0.1816222795523954,0.3885197491700444,-0.1239991307565568,0.9999999999999999,-0.03757451603606212,-0.10572743624304795,-0.1463514448184103,-0.20146607378219336,-0.19568630095376602,-0.18736277532087636,-0.07833928818060917,-0.05659781799283074,0.039321137628162466,0.15321387276466303,0.10124326308999562,0.2116872248767135,0.14964163133158911,-0.21409050675037228,0.21141002176544665,0.16221826646865115,0.15876285736197462,0.25232597695625747,0.02398012200269533,-0.04619463147725284,0.07970240973841612,-0.12618849803818336,0.00566451793225459,-0.031292163527745706,0.07499809000727732,0.17186612251612168,-0.06440613676062963,-0.06154142128935065,0.07715465380391177,0.26784835539292856,-0.13924867830539753,-0.21916903061357967,0.2027026904179708,0.034941939463732,-0.14568688581699413,0.004659273732486974,0.006312658253065685,-0.20741643388320358,0.00012325422306849173,-0.2590345454905752,-0.295609764506062,0.002909226028819967,0.27883219757939115,-0.0924443327652845,-0.14289638920675532,0.38715848257812635,-0.11481621882546283,-0.025566041635962954,-0.05518978093169777,-0.23607870684056168,-0.09844295402031729,-0.24576555515744483,0.060150068268132184,-0.03084470147646744,0.06798187532315379,-0.36374883001242925,0.008195331897518946,0.04258644710212237,0.14387563840866122,0.02074686423515761,0.16880157993008946,0.25028876907918235,-0.07191666802043543,-0.2163054850877739,-0.3442171920527866,-0.07040161184900116,0.06494008009357029,-0.33263712176925614,0.15887539242847343,-0.07730008837870421,0.048181694233001095,-0.18645655729257823,-0.21416423000588827,-0.03100737168212517,0.05616953455862938,0.16928117880650137,-0.06466292460246358,-0.0942529121661485,0.002315505268304624,0.13071902229921578,0.06857054319245189
18,-0.12670252088348263,-0.11347546580426804,-0.04134879511622949,0.07228765505164869,0.004007513427392163,-0.03757451603606212,0.9999999999999997,-0.331701525084002,-0.012524207046905083,0.38010550724496894,-0.03329919593138828,-0.17577062391685253,0.05306088108343493,0.05266266788505338,0.07086684431073495,-0.20137290998731222,-0.351782641839336,-0.1603109418969657,-0.18943056917096954,-0.20803783320665353,0.2654262098302089,-0.2382598869005235,-0.09935999647387823,0.1791025851194206,0.23054757666053202,0.1881508258503392,0.039631941897670685,0.3296969639209828,-0.04448879049408561,-0.20689685491616797,0.10018380578152236,-0.16163136098331968,-0.15356493579397082,-0.2327193883572874,0.30005948111882647,-0.3404380014214117,0.06445152257844045,0.20647212236678686,0.1816964511822605,0.06802359980131928,-0.2416050243013184,-0.141882278396614,0.1936388592932095,-0.06258735237155051,0.19702971525469518,0.002858914440694229,-0.07984631593625673,0.05489053571924914,0.28725961623143537,0.06730345730879321,0.17228479754005935,0.2256616626104816,-0.15675753784313723,0.06337001886569579,-0.1635581468270036,0.08375675910780768,0.0008803649310924406,-0.09232608608319731,-0.023825505744963303,0.057059301056107965,0.0912642541551886,-0.20915107158765803,-0.10523137679606212,-0.007770750650069169,0.11604447055350228,-0.02083946433958513,0.2597935482118032,0.0940145642230787,-0.07388931098238996,0.10556910846006261,0.09764061473200913,0.13410810135839735,0.03492844613073787,0.14417397550989372,0.005094296259959489,-0.3435528962952763,-0.2507466645832103,0.03546995228482012,-0.17090169790264967,0.15144549621992837,-0.06817305964638933,-0.25997769190137354,0.030227972887228782,-0.2586208218553804,0.16967438191394352,0.004056560096499545,-0.28506807938964857
19,-0.003573265903657889,0.3210725157168059,0.25044537468991773,-0.03721085415351225,-0.17107210062285705,-0.10572743624304795,-0.331701525084002,1.0000000000000004,-0.0819921736517439,-0.19887906945652903,-0.03609906328084962,0.0719135253676719,-0.10569195842625195,0.04761407855060011,-0.10458543590240174,-0.010618340265502305,0.18460041765646332,0.03873794900383422,0.250215534448592,0.19718882619386638,-0.04471937019174121,-0.10638467313983353,0.22198757060225238,0.06871885187095879,-0.005414605285268242,-0.18001720739412677,0.10424993038070218,-0.09244071884186109,-0.11700032319224157,-0.009809001749186962,-0.09792768535979264,-0.014946123065845042,0.17190277680395155,0.1491211509715698,-0.1434682395001704,0.11300725755703497,0.1260532035221423,-0.04165236334226994,-0.22672175824143118,-0.17195276050315644,0.09624219534994749,0.12349898645287519,-0.10893950033977319,0.17622039390916702,0.04427582266188289,-0.06869380745564904,0.12797460697264867,-0.11087719403609979,-0.18014450746548527,-0.20351597108018127,-0.18009209075101112,-0.24003031812641307,-0.015245786427083501,0.27168239759138463,0.29875027933150333,-0.08584777202197445,0.25183880633147276,0.06317862648900655,-0.15875152262564848,0.2631793919060642,-0.4271823749879078,0.11940787547819437,-0.14893644537575365,-0.08041284347181236,-0.1753678829897722,-0.26044151091715423,-0.3986520695769568,-0.0583068896026916,0.16247744628587077,0.07094607317995,-0.06814049155238806,0.1250160999720308,-0.23086875324500608,-0.051401129822024355,-0.32783529970523007,0.2504769012976463,0.07893324433634884,0.06324041289190747,-0.108214681383524,0.021548418916713323,0.03077584144893394,-0.23255588012608036,-0.011500674003894512,0.3603132634338415,-0.04380098041653538,-0.20801478926731845,-0.004742164287067981
20,-0.17739244995479808,-0.08015310902261262,0.06901171253736672,-0.3255796253639557,0.011293650939880646,-0.1463514448184103,-0.012524207046905083,-0.0819921736517439,1.0,0.07318800351712343,-0.0078002135116482935,0.10163745472985888,0.0759596519541531,-0.04257240969547092,0.13410292354974987,-0.2898370765536294,0.11521735169142872,0.06801194462872606,0.06166841205986443,-0.07997681349621488,0.07036591249446007,0.15224558031775326,-0.013116107426851592,-0.1287767688757966,-0.05142659991921679,0.07446122334806175,-0.037588138660155375,-0.10320966945448234,0.11619168450925546,-0.20317626714320794,-0.15049217514132737,-0.0559685250622494,-0.061250486007655564,-0.14013247905039858,-0.15348577871099184,-0.07462191791722553,0.023346874153562607,0.1237109339669542,-0.0227554404241932,0.0036829253194967096,0.03434137172094353,0.005637866524317429,-0.09752451200256529,0.22154575634508145,-0.09880065922946683,-0.30718676087698155,0.17065649283335368,-0.1043302104225692,-0.0823802601247756,0.14573897352146917,0.22702638265667477,0.20745492341489402,0.006234828534927154,0.13595699993823407,-0.10855820717693432,0.1749922883662516,-0.006549685056544088,0.08850924084313362,0.09229730710205104,-0.08121957935062331,-0.11850268708689096,0.29282101587691445,0.23159525639845446,-0.0006762764691514609,-0.18363720499467132,0.0424988211030618,-0.10007239652714857,-0.25752376720333214,0.12027821635727537,0.08241139962808562,0.04819022532860687,0.14047339985638924,-0.04067701432783988,0.2852182504177055,0.01657072325649447,-0.2621038891757439,0.0447890396315376,-0.11851341120733713,-0.058068991225328735,-0.21423176491708418,-0.12857198049951407,0.08058802203912464,-0.0043118108192689575,-0.06389743681529816,-0.13493140770709164,-0.0392019577026276,0.09055013163004569
