source,target,weight,distance
83,90,0.2882621108036925,0.7117378891963075
45,57,0.28804816137774475,0.7119518386222552
74,97,0.28794029734654764,0.7120597026534523
18,79,0.28725961623143537,0.7127403837685646
57,110,0.28725723964724514,0.7127427603527549
80,102,0.28570174042737845,0.7142982595726215
20,110,0.2852182504177055,0.7147817495822946
111,119,0.2851535619839851,0.7148464380160149
82,99,0.2849789880586516,0.7150210119413484
42,105,0.2845464355037163,0.7154535644962837
58,118,0.28366629519557307,0.7163337048044269
121,126,0.28314763426871387,0.7168523657312862
48,120,0.28268751894330574,0.7173124810566942
49,97,0.2819659895194082,0.7180340104805918
29,61,0.2815463157360572,0.7184536842639428
55,92,0.2815058528991332,0.7184941471008668
91,111,0.2811892086111574,0.7188107913888426
108,119,0.2811383957332432,0.7188616042667568
56,79,0.27999893927018715,0.7200010607298128
102,111,0.27951363121577494,0.7204863687842251
90,110,0.27944081100325646,0.7205591889967435
17,79,0.27883219757939115,0.7211678024206088
46,123,0.2785433254204169,0.7214566745795832
13,104,0.2783290537516087,0.7216709462483912
52,56,0.2773619511128215,0.7226380488871784
108,126,0.2769549151317454,0.7230450848682546
42,72,0.27594518867453577,0.7240548113254642
32,41,0.27517044510549094,0.7248295548945091
59,126,0.27473861754573414,0.7252613824542659
53,84,0.27418769632209417,0.7258123036779058
35,48,0.2736751083627833,0.7263248916372167
37,58,0.27338583581151354,0.7266141641884865
41,83,0.27215606849105217,0.7278439315089478
49,62,0.27184414554979497,0.728155854450205
19,84,0.27168239759138463,0.7283176024086153
16,57,0.27160923795536795,0.728390762044632
62,93,0.2713379751973767,0.7286620248026233
89,94,0.27107652226556783,0.7289234777344322
119,123,0.2709823292893209,0.729017670710679
12,42,0.26982217904876166,0.7301778209512384
67,104,0.26962519639005567,0.7303748036099443
113,115,0.2686341106761484,0.7313658893238516
22,101,0.26823876416089387,0.7317612358391061
81,95,0.268030282281007,0.731969717718993
13,113,0.26799415311853375,0.7320058468814663
17,58,0.26784835539292856,0.7321516446070715
40,91,0.2676325952328699,0.73236740476713
56,116,0.26731232307667596,0.732687676923324
61,81,0.266974969245343,0.7330250307546571
91,101,0.266019431295751,0.733980568704249
18,40,0.2654262098302089,0.7345737901697911
52,63,0.2642662164983909,0.7357337835016091
38,94,0.26373897743480135,0.7362610225651987
57,61,0.26372596018541383,0.7362740398145862
19,92,0.2631793919060642,0.7368206080939358
14,37,0.26314050732772004,0.73685949267228
53,74,0.2629699355465065,0.7370300644534935
81,114,0.26246514632020046,0.7375348536797995
29,79,0.2623167863620648,0.7376832136379352
21,67,0.2618784940676116,0.7381215059323885
38,92,0.2612623641226718,0.7387376358773282
40,123,0.26115813965295337,0.7388418603470466
14,91,0.2605314598426463,0.7394685401573537
29,55,0.260518564535413,0.739481435464587
31,101,0.2604374352812621,0.7395625647187378
18,102,0.2597935482118032,0.7402064517881968
80,126,0.25878027192022485,0.7412197280797752
42,108,0.258664495114736,0.741335504885264
53,61,0.2583687994861583,0.7416312005138417
67,110,0.258052484605089,0.741947515394911
55,104,0.2576934851560405,0.7423065148439595
85,92,0.2571614931618889,0.7428385068381111
13,89,0.2564737147866312,0.7435262852133688
14,65,0.25523889826758983,0.7447611017324102
58,69,0.255012710740019,0.7449872892599809
37,114,0.2545369883747027,0.7454630116252974
13,29,0.25432088515142015,0.7456791148485798
115,116,0.2542334308682102,0.7457665691317898
54,83,0.25384417813213783,0.7461558218678621
